frame,class_id,class_name,confidence,x1,y1,x2,y2
59,5,speedboat,0.892,652.7,353.7,796.6,421.6
60,5,speedboat,0.8854,655.9,354.6,798.0,421.5
61,5,speedboat,0.8884,658.2,354.1,799.9,422.0
62,5,speedboat,0.8881,658.2,354.2,799.8,421.9
63,5,speedboat,0.8899,660.8,354.3,803.3,422.5
64,5,speedboat,0.8937,664.0,359.5,802.3,423.8
65,5,speedboat,0.8979,666.8,359.3,804.8,424.1
66,5,speedboat,0.8946,668.6,360.5,807.5,423.8
67,5,speedboat,0.895,668.6,360.5,807.5,423.8
68,5,speedboat,0.9154,670.8,363.0,811.9,425.8
69,5,speedboat,0.9008,672.1,361.1,812.1,425.8
70,5,speedboat,0.9031,674.0,361.3,812.2,426.6
71,5,speedboat,0.9096,676.4,360.9,815.6,428.5
72,5,speedboat,0.9097,676.4,360.9,815.7,428.5
73,5,speedboat,0.9047,678.8,361.6,816.2,430.3
74,5,speedboat,0.9033,679.9,363.4,818.9,430.1
75,5,speedboat,0.8976,681.6,363.0,820.0,430.0
76,5,speedboat,0.8909,684.1,363.4,821.4,430.7
77,5,speedboat,0.8908,684.1,363.4,821.4,430.7
78,5,speedboat,0.8882,685.8,361.9,825.9,432.1
79,5,speedboat,0.8892,686.5,363.9,826.0,434.4
80,5,speedboat,0.8851,689.5,364.3,827.2,435.2
81,5,speedboat,0.8875,690.1,364.6,831.7,434.0
82,5,speedboat,0.8873,690.1,364.6,831.6,434.0
83,5,speedboat,0.884,693.6,365.0,832.7,433.5
84,5,speedboat,0.8953,694.3,366.4,837.0,433.7
85,5,speedboat,0.8829,698.4,367.4,838.0,433.6
86,5,speedboat,0.8751,699.9,368.6,836.5,435.2
87,5,speedboat,0.8749,700.0,368.6,836.5,435.2
88,5,speedboat,0.8786,700.8,368.3,836.2,435.8
89,5,speedboat,0.8766,703.5,368.4,836.6,435.0
90,5,speedboat,0.8808,704.2,369.4,841.2,435.9
91,5,speedboat,0.8783,705.8,366.7,844.2,437.2
92,5,speedboat,0.878,705.8,366.7,844.4,437.3
93,5,speedboat,0.8807,706.0,368.8,846.9,437.1
94,5,speedboat,0.8868,710.0,368.7,850.1,437.6
95,5,speedboat,0.8813,710.9,369.0,851.2,438.4
96,5,speedboat,0.8791,712.4,367.4,851.8,437.3
97,5,speedboat,0.8787,712.4,367.5,851.8,437.2
98,5,speedboat,0.876,715.8,368.7,854.4,438.3
99,5,speedboat,0.8734,714.9,367.8,857.2,438.2
100,5,speedboat,0.6344,718.5,367.8,858.2,437.4
101,5,speedboat,0.877,717.5,370.0,858.3,438.3
102,5,speedboat,0.8773,717.5,370.0,858.3,438.4
103,5,speedboat,0.8796,721.1,372.0,862.6,437.1
104,5,speedboat,0.883,723.1,372.3,863.0,437.4
105,5,speedboat,0.9006,723.2,372.7,864.2,438.0
106,5,speedboat,0.9005,725.6,373.9,864.7,439.6
107,5,speedboat,0.9002,725.6,373.9,864.6,439.6
108,5,speedboat,0.9056,727.6,373.0,865.6,440.4
109,5,speedboat,0.9024,728.3,374.2,866.2,439.8
110,5,speedboat,0.9065,730.6,374.3,868.5,440.6
111,5,speedboat,0.9024,731.5,373.4,870.9,439.6
112,5,speedboat,0.9024,731.5,373.4,870.9,439.6
113,5,speedboat,0.8972,734.1,373.1,872.6,437.4
114,5,speedboat,0.8929,736.0,373.5,872.9,438.3
115,5,speedboat,0.8934,737.2,373.0,875.8,438.3
116,5,speedboat,0.8877,738.8,373.7,877.8,439.2
117,5,speedboat,0.8875,738.8,373.7,877.8,439.3
118,5,speedboat,0.8901,741.2,372.2,882.5,439.9
119,5,speedboat,0.8869,742.2,374.0,882.5,439.2
120,5,speedboat,0.9248,743.3,376.0,887.2,442.4
121,5,speedboat,0.909,745.7,375.8,885.8,442.2
122,5,speedboat,0.9091,745.7,375.8,885.8,442.2
123,5,speedboat,0.9069,746.0,375.5,888.2,441.3
124,5,speedboat,0.8997,748.6,375.8,890.9,441.4
125,5,speedboat,0.9019,748.0,375.7,891.1,439.6
126,5,speedboat,0.9143,750.5,375.9,891.8,441.5
127,5,speedboat,0.9142,750.5,375.9,891.8,441.5
128,5,speedboat,0.906,751.2,375.3,893.9,442.2
129,5,speedboat,0.904,753.1,376.1,893.0,441.1
130,5,speedboat,0.908,754.3,376.3,893.1,442.0
131,5,speedboat,0.9092,757.5,376.5,896.8,442.0
132,5,speedboat,0.9093,757.4,376.5,896.8,442.0
133,5,speedboat,0.9043,757.9,375.0,898.1,441.5
134,5,speedboat,0.9008,760.8,376.4,899.6,441.6
135,5,speedboat,0.9013,760.5,376.2,901.9,442.5
136,5,speedboat,0.8876,762.8,376.1,902.4,442.3
137,5,speedboat,0.8875,762.8,376.2,902.4,442.3
138,5,speedboat,0.8787,763.3,376.5,906.1,442.3
139,5,speedboat,0.8619,764.3,376.3,902.7,443.5
140,5,speedboat,0.8801,765.1,376.2,905.6,442.6
141,5,speedboat,0.9025,768.3,376.9,909.4,443.0
142,5,speedboat,0.9011,768.3,376.9,909.3,443.0
143,5,speedboat,0.8343,768.9,376.5,909.0,441.4
144,5,speedboat,0.9008,770.7,377.2,911.2,442.4
145,5,speedboat,0.8945,772.2,377.4,910.6,441.6
146,5,speedboat,0.8989,773.9,377.2,911.1,443.0
147,5,speedboat,0.899,773.9,377.2,911.1,443.0
148,5,speedboat,0.8999,774.1,377.2,913.0,443.4
149,5,speedboat,0.8995,777.0,377.4,913.2,442.5
150,5,speedboat,0.8971,778.7,378.5,914.4,442.2
151,5,speedboat,0.9056,780.6,376.5,917.6,442.4
152,5,speedboat,0.9056,780.6,376.5,917.6,442.4
153,5,speedboat,0.9042,782.1,377.6,918.7,443.4
154,5,speedboat,0.9001,783.7,376.0,920.7,442.6
155,5,speedboat,0.9018,784.9,375.9,919.8,444.4
156,5,speedboat,0.8904,786.3,374.8,924.6,442.7
157,5,speedboat,0.89,786.2,374.9,924.3,442.7
158,5,speedboat,0.8789,786.9,376.6,925.1,443.2
159,5,speedboat,0.8853,788.6,376.0,930.2,441.8
160,5,speedboat,0.8819,790.8,376.7,929.7,443.1
161,5,speedboat,0.9085,794.1,377.2,935.4,443.6
162,5,speedboat,0.9086,794.1,377.2,935.5,443.6
163,5,speedboat,0.9107,795.3,377.5,935.3,444.7
164,5,speedboat,0.9079,796.6,377.2,935.6,443.3
165,5,speedboat,0.908,797.4,378.2,939.6,445.2
166,5,speedboat,0.9067,800.3,377.2,942.1,443.6
167,5,speedboat,0.9069,800.3,377.2,942.1,443.6
168,5,speedboat,0.9149,799.8,378.3,942.3,444.2
169,5,speedboat,0.9071,804.2,377.3,943.0,443.5
170,5,speedboat,0.9033,804.2,376.6,945.3,443.1
171,5,speedboat,0.9002,807.7,376.4,947.6,442.5
172,5,speedboat,0.9,807.7,376.4,947.6,442.5
173,5,speedboat,0.8995,808.9,376.1,947.2,442.2
174,5,speedboat,0.8985,808.8,376.5,946.9,442.1
175,5,speedboat,0.8931,811.8,376.0,950.5,441.8
176,5,speedboat,0.8883,811.7,376.0,952.6,443.5
177,5,speedboat,0.8883,811.7,376.1,952.6,443.5
178,5,speedboat,0.8859,813.2,375.8,955.3,441.9
179,5,speedboat,0.8957,813.8,376.0,954.3,444.4
180,5,speedboat,0.8706,815.3,374.9,958.4,443.0
181,5,speedboat,0.7738,817.0,377.0,957.3,444.3
182,5,speedboat,0.7825,816.9,377.0,957.3,444.3
183,5,speedboat,0.9036,818.9,377.3,957.7,441.7
184,5,speedboat,0.9042,820.9,377.1,959.3,443.8
185,5,speedboat,0.9016,823.4,378.0,960.1,444.1
186,5,speedboat,0.8978,824.5,377.8,961.5,442.7
187,5,speedboat,0.898,824.5,377.8,961.5,442.7
188,5,speedboat,0.9016,825.9,376.9,962.9,441.9
189,5,speedboat,0.8942,829.5,376.2,966.0,441.2
190,5,speedboat,0.9027,831.5,376.9,966.8,442.3
191,5,speedboat,0.9051,832.6,376.6,969.1,442.0
192,5,speedboat,0.9051,832.6,376.7,969.1,442.0
193,5,speedboat,0.9102,833.5,377.1,968.5,443.2
194,5,speedboat,0.8967,835.9,377.4,972.4,442.5
195,5,speedboat,0.8917,837.0,377.5,974.5,441.7
196,5,speedboat,0.9002,838.6,376.5,978.8,442.8
197,5,speedboat,0.8998,838.6,376.5,978.8,442.8
198,5,speedboat,0.9196,840.9,377.3,980.5,443.1
199,5,speedboat,0.9126,841.5,377.5,982.6,443.6
200,5,speedboat,0.9074,843.8,376.4,983.4,441.6
201,5,speedboat,0.9108,844.7,376.1,983.5,442.1
202,5,speedboat,0.9108,844.7,376.1,983.5,442.2
203,5,speedboat,0.9067,847.7,375.7,986.4,442.6
204,5,speedboat,0.9016,848.2,376.3,987.3,442.6
205,5,speedboat,0.9101,849.7,375.0,990.4,442.8
206,5,speedboat,0.9094,851.5,374.6,991.2,442.4
207,5,speedboat,0.9094,851.5,374.6,991.2,442.4
208,5,speedboat,0.9017,853.9,374.6,993.0,442.0
209,5,speedboat,0.9049,856.9,374.3,995.3,440.6
210,5,speedboat,0.894,858.2,375.1,996.2,440.5
211,5,speedboat,0.8878,859.8,373.6,1001.4,440.4
212,5,speedboat,0.8879,859.8,373.6,1001.4,440.3
213,5,speedboat,0.8939,861.6,373.4,1001.0,440.9
214,5,speedboat,0.8856,861.4,373.4,1002.6,440.7
215,5,speedboat,0.3749,866.0,374.8,1005.8,441.1
216,5,speedboat,0.9087,868.9,375.2,1005.7,440.2
217,5,speedboat,0.9089,868.9,375.2,1005.7,440.2
218,5,speedboat,0.9075,869.4,374.4,1008.8,440.3
219,5,speedboat,0.9026,872.4,374.3,1010.3,440.5
220,5,speedboat,0.896,873.4,374.5,1008.1,439.4
221,5,speedboat,0.9108,874.6,372.3,1015.5,440.1
222,5,speedboat,0.9107,874.7,372.3,1015.5,440.1
223,5,speedboat,0.9061,877.0,373.3,1015.3,440.1
224,5,speedboat,0.8973,878.2,372.7,1019.8,440.6
225,5,speedboat,0.8932,880.6,371.7,1020.9,441.4
226,5,speedboat,0.8826,881.7,371.8,1023.0,443.2
227,5,speedboat,0.883,881.7,371.8,1023.0,443.3
228,5,speedboat,0.8749,882.9,371.9,1024.7,440.5
229,5,speedboat,0.8811,885.7,371.4,1025.3,442.8
230,5,speedboat,0.8804,885.1,371.0,1028.0,442.7
231,5,speedboat,0.911,889.6,372.1,1031.7,440.9
232,5,speedboat,0.9107,889.6,372.2,1031.7,441.0
233,5,speedboat,0.8997,893.6,372.3,1031.1,440.4
234,5,speedboat,0.8925,894.8,372.9,1034.3,441.1
235,5,speedboat,0.8877,896.7,372.5,1033.6,440.7
236,5,speedboat,0.897,898.2,371.5,1036.1,440.6
237,5,speedboat,0.897,898.2,371.5,1036.1,440.6
238,5,speedboat,0.8942,899.2,372.3,1037.6,440.5
239,5,speedboat,0.897,903.8,372.0,1041.2,440.9
240,5,speedboat,0.8888,904.9,372.0,1045.0,440.0
241,5,speedboat,0.8902,908.0,371.4,1048.1,441.2
242,5,speedboat,0.8902,908.0,371.4,1048.1,441.2
243,5,speedboat,0.8803,907.8,370.4,1049.8,440.1
244,5,speedboat,0.879,910.1,370.2,1047.9,440.1
245,5,speedboat,0.8759,912.9,370.0,1050.4,439.5
246,5,speedboat,0.8991,915.8,371.4,1054.4,440.3
247,5,speedboat,0.8988,915.8,371.4,1054.4,440.3
248,5,speedboat,0.8921,917.4,373.3,1055.7,439.5
249,5,speedboat,0.892,921.0,372.6,1055.8,436.7
250,5,speedboat,0.8976,921.7,372.2,1059.4,439.1
251,5,speedboat,0.8975,921.7,372.2,1059.4,439.0
252,5,speedboat,0.9078,922.6,371.1,1062.9,438.8
253,5,speedboat,0.9033,926.5,372.6,1065.3,439.6
254,5,speedboat,0.9024,927.4,370.6,1068.3,438.6
255,5,speedboat,0.9021,928.4,368.7,1071.8,438.3
256,5,speedboat,0.9022,928.4,368.7,1071.8,438.3
257,5,speedboat,0.8929,931.1,369.1,1072.8,438.6
258,5,speedboat,0.8912,933.7,368.2,1074.7,437.3
259,5,speedboat,0.8986,935.2,367.2,1077.4,437.4
260,5,speedboat,0.9035,938.8,368.5,1080.8,438.3
261,5,speedboat,0.9037,938.8,368.5,1080.7,438.4
262,5,speedboat,0.9052,940.8,368.8,1083.0,437.2
263,5,speedboat,0.9011,944.3,368.3,1085.5,436.9
264,5,speedboat,0.8974,946.5,368.2,1087.4,436.4
265,5,speedboat,0.8995,949.4,367.9,1089.5,436.9
266,5,speedboat,0.8995,949.4,367.9,1089.6,436.9
267,5,speedboat,0.8933,951.8,367.7,1091.7,438.0
268,5,speedboat,0.8962,954.3,367.4,1093.9,436.0
269,5,speedboat,0.8933,954.9,367.0,1095.4,437.2
270,5,speedboat,0.8505,957.5,366.0,1101.2,437.1
271,5,speedboat,0.8645,957.5,366.0,1101.2,437.0
272,5,speedboat,0.9059,959.3,366.7,1105.0,436.8
273,5,speedboat,0.9091,961.1,366.4,1106.7,436.5
274,5,speedboat,0.9131,962.3,365.9,1106.7,435.0
275,5,speedboat,0.9001,964.6,365.9,1109.9,436.1
276,5,speedboat,0.9,964.7,365.9,1109.9,436.1
277,5,speedboat,0.8937,968.3,364.6,1110.3,435.5
278,5,speedboat,0.8925,971.1,365.3,1112.4,437.0
279,5,speedboat,0.8969,971.4,363.5,1113.4,436.1
280,5,speedboat,0.8845,976.0,364.6,1116.3,436.3
281,5,speedboat,0.8845,976.0,364.6,1116.3,436.3
282,5,speedboat,0.8821,977.7,364.1,1120.8,436.8
283,5,speedboat,0.9036,982.5,364.9,1121.7,433.8
284,5,speedboat,0.8896,983.1,363.7,1127.5,434.1
285,5,speedboat,0.8853,983.6,362.7,1124.7,432.7
286,5,speedboat,0.8854,983.6,362.7,1124.8,432.7
287,5,speedboat,0.8766,986.7,364.0,1125.0,432.0
288,5,speedboat,0.8832,989.6,363.3,1126.8,431.8
289,5,speedboat,0.8866,990.7,362.2,1133.8,432.3
290,5,speedboat,0.8915,991.9,362.8,1137.5,434.0
291,5,speedboat,0.8914,991.9,362.8,1137.5,434.1
292,5,speedboat,0.8922,994.0,362.6,1138.3,433.2
293,5,speedboat,0.8839,999.4,362.3,1137.8,435.4
294,5,speedboat,0.8863,1002.3,362.0,1139.7,434.0
295,5,speedboat,0.8899,1004.6,361.5,1144.9,431.4
296,5,speedboat,0.8899,1004.6,361.5,1144.9,431.4
297,5,speedboat,0.7443,1005.5,361.2,1147.5,431.0
298,5,speedboat,0.9085,1007.4,361.0,1149.8,428.4
299,5,speedboat,0.8988,1010.4,361.4,1151.2,428.1
300,5,speedboat,0.8999,1012.0,360.5,1154.7,430.1
301,5,speedboat,0.8998,1012.0,360.6,1154.7,430.1
302,5,speedboat,0.8931,1014.2,361.6,1156.1,431.5
303,5,speedboat,0.9001,1017.9,359.3,1158.7,429.6
304,5,speedboat,0.8994,1020.6,359.6,1162.9,428.3
305,5,speedboat,0.8976,1026.2,360.0,1164.0,426.3
306,5,speedboat,0.8978,1026.2,360.0,1164.0,426.3
307,5,speedboat,0.9013,1027.3,359.6,1168.0,427.1
308,5,speedboat,0.9085,1029.1,360.3,1169.8,426.7
309,5,speedboat,0.901,1031.9,358.0,1174.4,425.1
310,5,speedboat,0.8931,1035.7,359.4,1173.8,424.5
311,5,speedboat,0.8928,1035.7,359.3,1173.8,424.5
312,5,speedboat,0.8866,1037.1,359.5,1176.3,425.3
313,5,speedboat,0.8604,1039.2,357.6,1179.5,425.8
314,5,speedboat,0.8047,1043.0,357.1,1182.3,426.5
315,5,speedboat,0.9003,1046.7,357.7,1187.4,426.3
316,5,speedboat,0.9002,1046.7,357.7,1187.4,426.3
317,5,speedboat,0.8933,1050.0,357.1,1188.1,425.9
318,5,speedboat,0.8074,1052.5,355.8,1188.1,424.2
319,5,speedboat,0.8824,1055.5,356.5,1190.8,423.4
320,5,speedboat,0.916,1059.2,357.0,1196.8,425.7
321,5,speedboat,0.9155,1059.3,357.0,1196.8,425.7
322,5,speedboat,0.7657,1061.0,356.9,1198.8,425.5
323,5,speedboat,0.9001,1062.7,356.6,1202.4,427.4
324,5,speedboat,0.898,1063.8,356.6,1204.3,425.8
325,5,speedboat,0.9077,1066.0,355.1,1207.6,423.7
326,5,speedboat,0.9075,1065.9,355.1,1207.7,423.8
327,5,speedboat,0.9021,1071.2,355.6,1209.0,422.7
327,5,speedboat,0.2658,0.2,244.5,37.6,317.6
328,5,speedboat,0.9031,1072.2,355.2,1214.8,423.6
329,5,speedboat,0.8903,1075.7,355.2,1216.7,423.6
330,5,speedboat,0.8888,1078.2,355.5,1217.9,423.7
331,5,speedboat,0.889,1078.2,355.6,1217.9,423.7
332,5,speedboat,0.9275,1081.4,356.0,1220.5,424.1
333,5,speedboat,0.914,1084.3,355.3,1224.5,424.4
334,5,speedboat,0.9103,1087.9,354.9,1228.3,423.5
335,5,speedboat,0.9186,1091.1,353.8,1231.9,422.6
336,5,speedboat,0.9187,1091.1,353.8,1231.9,422.6
337,5,speedboat,0.9123,1095.8,354.2,1235.9,423.7
337,5,speedboat,0.2766,0.1,235.1,31.3,318.0
338,5,speedboat,0.9097,1099.8,355.0,1238.3,421.6
338,5,speedboat,0.2748,0.1,236.7,32.6,318.1
339,5,speedboat,0.9045,1101.6,354.6,1241.1,423.7
340,5,speedboat,0.908,1104.0,353.7,1243.6,421.8
340,5,speedboat,0.4829,0.0,229.2,39.2,321.3
341,5,speedboat,0.9077,1104.0,353.7,1243.6,421.8
341,5,speedboat,0.485,0.0,229.2,39.2,321.2
342,5,speedboat,0.9112,1108.2,353.8,1248.6,421.7
342,5,speedboat,0.5007,0.0,237.2,37.3,330.8
343,5,speedboat,0.9121,1110.7,353.6,1250.6,423.1
343,5,speedboat,0.4344,0.0,230.7,38.4,324.8
344,5,speedboat,0.9156,1113.8,352.0,1251.8,421.0
344,5,speedboat,0.5594,0.0,235.6,42.2,329.1
344,5,speedboat,0.3432,0.0,229.6,43.6,326.9
345,5,speedboat,0.9132,1115.6,351.9,1258.3,421.5
345,5,speedboat,0.744,0.0,242.4,45.9,325.9
346,5,speedboat,0.9133,1115.6,351.9,1258.3,421.4
346,5,speedboat,0.7427,0.0,242.4,45.8,325.9
347,5,speedboat,0.9095,1121.7,352.1,1260.0,421.4
347,5,speedboat,0.6009,0.0,223.2,50.7,327.9
348,5,speedboat,0.9074,1125.0,351.2,1263.5,420.5
348,5,speedboat,0.6796,0.0,232.9,51.3,325.1
348,5,speedboat,0.3214,0.0,228.2,52.2,326.0
349,5,speedboat,0.9023,1127.3,351.1,1265.8,419.9
349,5,speedboat,0.7209,0.0,235.7,52.7,324.8
350,5,speedboat,0.9158,1131.2,352.0,1270.5,421.1
350,5,speedboat,0.7137,0.0,232.5,54.8,325.9
351,5,speedboat,0.9158,1131.2,352.0,1270.5,421.2
351,5,speedboat,0.7114,0.0,232.5,54.8,325.9
352,5,speedboat,0.9075,1133.5,351.5,1273.9,420.3
352,5,speedboat,0.7895,0.3,225.0,63.3,323.2
353,5,speedboat,0.9165,1136.2,350.1,1278.1,419.6
353,5,speedboat,0.8044,0.2,226.1,62.5,319.9
354,5,speedboat,0.9155,1138.3,349.9,1281.2,419.2
354,5,speedboat,0.8704,0.1,224.1,68.6,322.5
355,5,speedboat,0.9062,1144.5,350.2,1285.6,418.9
355,5,speedboat,0.8634,0.2,222.7,75.4,317.6
356,5,speedboat,0.9061,1144.5,350.2,1285.7,419.0
356,5,speedboat,0.8635,0.2,222.8,75.5,317.5
357,5,speedboat,0.9057,1148.3,349.4,1288.9,419.9
357,5,speedboat,0.8627,0.0,222.5,76.5,315.3
358,5,speedboat,0.9005,1150.6,349.3,1290.4,419.5
358,5,speedboat,0.876,0.0,224.3,77.7,312.2
359,5,speedboat,0.9231,1156.3,349.8,1293.1,419.2
359,5,speedboat,0.8691,0.3,225.0,80.9,308.6
360,5,speedboat,0.9121,1159.0,348.6,1294.8,418.8
360,5,speedboat,0.8512,0.5,224.0,85.6,311.1
361,5,speedboat,0.9121,1159.0,348.6,1294.8,418.8
361,5,speedboat,0.8514,0.5,224.1,85.5,310.8
362,5,speedboat,0.911,1161.3,347.6,1298.9,418.5
362,5,speedboat,0.8688,0.3,219.8,89.1,307.7
363,5,speedboat,0.909,1164.4,347.4,1303.2,417.5
363,5,speedboat,0.8733,0.3,215.5,91.6,307.2
364,5,speedboat,0.9059,1169.4,347.2,1306.7,417.4
364,5,speedboat,0.8926,0.3,219.3,93.9,302.2
365,5,speedboat,0.9059,1172.1,347.8,1310.0,417.5
365,5,speedboat,0.8478,0.0,218.8,97.3,301.2
366,5,speedboat,0.9059,1172.1,347.8,1310.0,417.5
366,5,speedboat,0.8329,0.0,218.8,97.3,301.1
367,5,speedboat,0.8962,0.0,215.5,102.5,300.3
367,5,speedboat,0.8945,1174.5,346.9,1313.3,416.7
368,5,speedboat,0.8871,1178.1,345.3,1316.6,418.2
368,5,speedboat,0.8854,0.6,213.1,106.1,301.2
369,5,speedboat,0.9131,1181.7,345.6,1320.8,418.1
369,5,speedboat,0.8921,0.6,212.8,109.8,300.3
370,5,speedboat,0.9122,1186.1,345.8,1324.5,418.2
370,5,speedboat,0.8891,1.1,212.5,116.5,299.4
371,5,speedboat,0.9122,1186.1,345.8,1324.5,418.2
371,5,speedboat,0.8892,1.1,212.5,116.6,299.4
372,5,speedboat,0.9085,1190.2,344.8,1328.1,418.2
372,5,speedboat,0.8833,0.5,211.8,118.9,299.5
373,5,speedboat,0.9011,1194.8,344.6,1334.0,417.8
373,5,speedboat,0.8857,0.6,210.7,122.4,296.3
374,5,speedboat,0.9039,1197.9,344.1,1337.7,417.9
374,5,speedboat,0.8847,0.9,210.2,127.1,295.2
375,5,speedboat,0.9041,1201.3,344.4,1338.5,414.0
375,5,speedboat,0.889,1.6,207.7,133.0,294.0
376,5,speedboat,0.9043,1201.3,344.4,1338.5,413.9
376,5,speedboat,0.889,1.6,207.7,132.9,293.9
377,5,speedboat,0.9099,1206.5,345.1,1344.5,413.5
377,5,speedboat,0.8901,1.5,206.1,134.3,293.6
378,5,speedboat,0.9087,1209.0,343.4,1348.7,415.1
378,5,speedboat,0.9062,0.9,205.4,141.9,295.2
379,5,speedboat,0.9055,2.5,206.9,144.2,290.8
379,5,speedboat,0.8996,1212.3,343.3,1352.9,413.6
380,5,speedboat,0.9008,5.8,206.5,145.8,292.0
380,5,speedboat,0.8899,1218.1,342.1,1357.9,414.3
381,5,speedboat,0.9008,5.8,206.5,145.8,292.0
381,5,speedboat,0.8898,1218.1,342.1,1357.9,414.3
382,5,speedboat,0.9046,11.7,205.0,150.3,290.4
382,5,speedboat,0.8879,1220.7,342.4,1364.2,414.5
383,5,speedboat,0.8908,1223.3,341.9,1365.0,414.2
383,5,speedboat,0.8252,14.7,205.3,153.2,290.7
384,5,speedboat,0.9003,1227.4,341.6,1369.2,414.4
384,5,speedboat,0.8928,18.3,205.6,151.4,285.9
385,5,speedboat,0.9004,1230.1,342.1,1373.7,413.9
385,5,speedboat,0.8825,24.1,204.7,156.1,283.6
386,5,speedboat,0.9003,1230.1,342.1,1373.7,414.0
386,5,speedboat,0.8825,24.1,204.7,156.1,283.6
387,5,speedboat,0.9047,29.4,204.2,162.5,282.4
387,5,speedboat,0.8981,1233.3,341.0,1374.6,414.4
388,5,speedboat,0.8963,34.0,203.1,162.6,277.1
388,5,speedboat,0.8901,1240.0,340.8,1381.0,414.1
389,5,speedboat,0.883,1243.5,340.6,1386.5,412.2
389,5,speedboat,0.8765,38.3,201.5,165.2,273.5
390,5,speedboat,0.8891,1247.1,338.6,1387.7,410.1
390,5,speedboat,0.8859,41.2,200.9,173.0,275.5
391,5,speedboat,0.889,1247.1,338.6,1387.7,410.2
391,5,speedboat,0.8857,41.2,200.9,173.1,275.5
392,5,speedboat,0.9068,1251.9,339.3,1392.0,411.3
392,5,speedboat,0.8785,44.8,200.1,177.3,275.2
393,5,speedboat,0.9018,1253.7,338.8,1396.6,412.0
393,5,speedboat,0.8825,49.6,198.4,183.7,275.6
394,5,speedboat,0.9011,53.4,198.7,190.0,274.9
394,5,speedboat,0.8979,1257.9,338.5,1397.0,411.9
395,5,speedboat,0.9111,58.4,197.6,189.7,273.5
395,5,speedboat,0.8928,1264.8,337.6,1401.5,412.0
396,5,speedboat,0.9111,58.4,197.6,189.7,273.6
396,5,speedboat,0.8928,1264.8,337.7,1401.5,412.0
397,5,speedboat,0.905,63.2,196.7,194.4,272.5
